Año;DEPARTAMENTO;PROVINCIA;CENTRO POBLADO;COBERTURA RADIO;FRECUENCIA DE RADIO;INGRESO ANUAL;GASTOS ANUALES;VIA DE ACCESO;MEDIO DE TRANSPORTE
2023;PUNO;AZANGARO;SAN PEDRO DE COLLANA;2; ;33600;33600; ; 
2023;PUNO;AZANGARO;CURAYLLO;2; ;27550;27550; ;MOTO LINEAL
2023;PUNO;AZANGARO;VIRGEN DEL ROSARIO DE SOLLOCOTA;1;RADIO AZANGARO;32775;32775; ;COMBI
2023;PUNO;AZANGARO;CHUCAHUACAS;1;RADIO TV ASWANQHARI 580AM;38400;38400; ; 
2023;PUNO;AZANGARO;VILLA DE BETANZOS; ; ; ; ; ; 
2023;PUNO;AZANGARO;VILLA QUEJON MOCCO;1;RADIO JULIACA 1300 AM;36000;6000; ; 
2023;PUNO;AZANGARO;PROGRESO;1;EXA 969 FM;6000;6000; ;MOTO LINEAL
2023;PUNO;AZANGARO;CARLOS GUTIERREZ ZAMORA;1;RADIO ALTURA MACUSANI;6000;6000; ; 
2023;PUNO;AZANGARO;HANAJQUIA;1;RADIO ASWAMKARI;27600;27600; ;MOTO LINEAL
2023;PUNO;AZANGARO;CHOCCO;1;PACHAMAMA;32400;32400; ; 
2023;PUNO;AZANGARO;JASANA GRANDE;2; ;6000;6000; ;MOTO LINEAL
2023;PUNO;AZANGARO;LLALLAHUA;2; ;12000;12000; ;MOTO LINEAL
2023;PUNO;AZANGARO;CHUCARIPO;1;RADIO ONDA AZUL;30000;30000; ;MOTO LINEAL
2023;PUNO;AZANGARO;LA UNION;2; ;24000;24000; ;MOTO LINEAL
2023;PUNO;AZANGARO;VILLA HERMOSA CAÑICUTO;1;RADIO ASWANQHARI;10000;10000; ; 
2023;PUNO;AZANGARO;MATARO CHICO;1;RADIO AZANGARO;1200;1200; ;MOTO LINEAL
2023;PUNO;AZANGARO;SAN ISIDRO;2; ;6000;6000; ; 
2023;PUNO;AZANGARO;TUTURCUYO;1;RADIO ASWANQHARI 580 AM;6000;6000; ;MOTO LINEAL
2023;PUNO;AZANGARO;CANGALLI;1;RADIO ONDA AZUL 640 AM;24000;24000; ;MOTO LINEAL
2023;PUNO;AZANGARO;SILLOTA;1;EXA ASILLO 97.6;6000;6000; ;MOTO TAXI
2023;PUNO;AZANGARO;PACASTITI;2; ;22500;22500; ; 
2023;PUNO;AZANGARO;MERCEDES;1;RADIO AZANGARO 760 AM;12600;12600; ;MOTO LINEAL
2023;PUNO;AZANGARO;PEDRO VILCAPAZA MORORCCO;1;RADIO ONDA AZUL 640 AM;6000;6000; ;MOTO LINEAL
2023;PUNO;AZANGARO;PUNCUCHUPA;1;RADIO ASWANCARI ONDA MEDIA;38400;38400; ; 
2023;PUNO;AZANGARO;BELEN;1;RADIO ALTURA 730 AM; ;14400; ; 
2023;PUNO;AZANGARO;SAN JUAN DE CHACAMARCA;1;RADIO ONDA AZUL;6000;6000; ;MOTO LINEAL
2023;PUNO;AZANGARO;VILLA CHIJTANI;1;EXA ASILLO 97.6;6000;6000; ;MOTO TAXI
2023;PUNO;CARABAYA;ITUATA;1;RADIO ALTURA;32000;32000; ;MOTO LINEAL
2023;PUNO;CARABAYA;KANA;1;RADIO ACERO;27600;27600; ;MOTO LINEAL
2023;PUNO;CARABAYA;TANTAMACO;1;RADIO ALTURA;60660;60660; ; 
2023;PUNO;CARABAYA;CHACANEQUE;2; ;14400;14400; ; 
2023;PUNO;CARABAYA;UPINA;2; ;29400;29400; ;A PIE
2023;PUNO;CARABAYA;QUICHO;1;RADIO ALTURA MACUSANI;14400;14400; ; 
2023;PUNO;CARABAYA;ORURO;1;RADIO NACIONAL; ;14400; ; 
2023;PUNO;CARABAYA;PACAJE - HUANUTUYO;1;RADIO ALTURA;60660;60660; ;COMBI
2023;PUNO;CARABAYA;UCHUHUMA;2; ;14400;14400; ; 
2023;PUNO;CARABAYA;ESQUENA;2; ;14400;14400; ; 
2023;PUNO;CARABAYA;AYUSUMA;2; ;39000;38200; ;MOTO LINEAL
2023;PUNO;CARABAYA;PUERTO MANOA;2; ;38760;38400; ; 
2023;PUNO;CARABAYA;VALLE OSCOROQUE;2; ;19200;19200; ; 
2023;PUNO;CARABAYA;ISIVILLA;2; ;14400;14400; ; 
2023;PUNO;CARABAYA;AYMAÑA;2; ; ;14400; ;MOTO LINEAL
2023;PUNO;CARABAYA;ICACO;2; ;24000;11000; ; 
2023;PUNO;CARABAYA;LECHEMAYO;2; ;38760;38760; ;MOTO LINEAL
2023;PUNO;CARABAYA;SALLACONI;2; ;14400;14400; ;BICICLETA
2023;PUNO;CARABAYA;PALCA;2; ;42024;42024; ; 
2023;PUNO;CARABAYA;TAYACCUCHO;2; ;38000;21600; ; 
2023;PUNO;CARABAYA;HANAC AYLLU;2; ;26400;26400; ; 
2023;PUNO;CHUCUITO;TULACOLLO;1;RADIO NACIONAL PERU;30600;30600; ;MOTO LINEAL
2023;PUNO;CHUCUITO;MOLINO;1;ONDA AZUL 640 AM;37800;37800; ; 
2023;PUNO;CHUCUITO;ANCOPUTO;1;ERADIO MUNICIPAL ZEPITA 94.7;37800;28800; ;COMBI
2023;PUNO;CHUCUITO;CHALLAPAMPA;1;CAMPESINA AM 920;39900;39900; ; 
2023;PUNO;CHUCUITO;TASAPA PATACOLLO;1;RADIO PACHAMAMA 850 AM;39900;39900; ; 
2023;PUNO;CHUCUITO;ISANI;1;RADIO MUNICIPAL 94.7; ;14400; ;COMBI
2023;PUNO;CHUCUITO;SAN ANTONIO DE PAVITA;2; ; ;14400; ; 
2023;PUNO;CHUCUITO;CHATUMA; ; ; ; ; ; 
2023;PUNO;CHUCUITO;CALLACAMI;1;PACHAMAMA 845 AM;37800;37800; ; 
2023;PUNO;CHUCUITO;SANTIAGO;1;ONDA AZUL;38640;38640; ; 
2023;PUNO;CHUCUITO;MOLINO;1;RADIO MUNICIPAL ZEPITA;29000;20000; ; 
2023;PUNO;CHUCUITO;CASIMUYO - HUALLATIRI;1;ONDA AZUL 640 AM;37800;37800; ; 
2023;PUNO;CHUCUITO;HUAPACA SAN MIGUEL;1;RADIO NACIONAL FM;31800;31800; ;COMBI
2023;PUNO;CHUCUITO;SANTA CRUZ DE AYRIHUAS;2; ;46200;46200; ; 
2023;PUNO;CHUCUITO;CHUA CHUA;1;RADIO MUNICIPAL ZEPITA;34480;21280; ;COMBI
2023;PUNO;CHUCUITO;CASPA;1;ONDA AZUL 640 AM;34200;34200; ; 
2023;PUNO;CHUCUITO;TUQUINA;1;SISTEM RADIO;33000;33000; ; 
2023;PUNO;CHUCUITO;ALTO PATACOLLO;1;RADIO MUNICIPAL ZEPITA; ;6000; ;COMBI
2023;PUNO;CHUCUITO;JOSE CARLOS MARIATEGUI;1;RADIO NACIONAL TV;3325;3025; ;COMBI
2023;PUNO;CHUCUITO;ALTO PAVITA;2; ; ;14400; ; 
2023;PUNO;CHUCUITO;SANTA CRUZ DE CAJNAJO;1;RADIO MUNICIPAL ZEPITA 94.7;2165;2100; ;COMBI
2023;PUNO;CHUCUITO;TANCA TANCA;1;RADIO MUNICIPAL ZEPITA 94.7;37800;37800; ;COMBI
2023;PUNO;CHUCUITO;PASIRI;1;ONDA AZUL 640 AM;37800;37800; ; 
2023;PUNO;CHUCUITO;CALLAZA;2; ;41400;41400; ;MOTO LINEAL
2023;PUNO;CHUCUITO;CHACOCOLLO SAN JUAN;2; ;14400;14400; ;MOTO LINEAL
2023;PUNO;CHUCUITO;YOROHOCO;2; ;40200;40200; ; 
2023;PUNO;CHUCUITO;VILLA CHIMU;1;RADIO MUNICIPAL ZEPITA 94.7; ;14400; ;COMBI
2023;PUNO;CHUCUITO;HUACANI;1;ONDA AZUL; ;14400; ; 
2023;PUNO;CHUCUITO;LLAQUEPA;2; ;33000;33000; ;MOTO LINEAL
2023;PUNO;CHUCUITO;ROSARIO DE SORAPA;1;ONDA AZUL 640 AM;37800;37800; ; 
2023;PUNO;CHUCUITO;TOTOROMA; ; ; ; ; ; 
2023;PUNO;CHUCUITO;LAMPA GRANDE;1;RADIO PACHAMAMA;33000;33000; ;A PIE
2023;PUNO;CHUCUITO;TANIRI CIRCA CHINGA;2; ;39900;39900; ;MOTO LINEAL
2023;PUNO;CHUCUITO;COLLINI;1;WIÑAYARU 104.1;22800;22800; ;MOTO LINEAL
2023;PUNO;CHUCUITO;YACANGO - JULI;1;ONDA AZUL 845 AM;37800;37800; ; 
2023;PUNO;CHUCUITO;BUENA VISTA CHACACHACA;1;ONDA AZUL 6.40 AM; ;14400; ; 
2023;PUNO;CHUCUITO;SICUYANI;1;RADIO MUNICIPAL ZEPITA 98.9FM;2165;25980; ;COMBI
2023;PUNO;CHUCUITO;SIVICANI;1;RADIO FUEGO 98.50 FM;37800;37800; ; 
2023;PUNO;CHUCUITO;VISTA ALEGRE;1;RADIO MUNICIPAL ZEPITA;10000;10000; ; 
2023;PUNO;CHUCUITO;CHALLACOLLO;2; ;36000;36000; ; 
2023;PUNO;CHUCUITO;ALTO ANDINO VILACHAVE;1;ONDA AZUL;43500;43500; ;MOTO LINEAL
2023;PUNO;CHUCUITO;MARCA-AYLLU-HUACASUMA;1;RADIO ONDA AZUL 640 AM;41400;41400; ; 
2023;PUNO;CHUCUITO;SIHUAYRO;1;RADIO ONDA AZUL 640 KHZ AM;37800;37800; ; 
2023;PUNO;CHUCUITO;ARCONUMA;2; ; ; ; ;MOTO LINEAL
2023;PUNO;CHUCUITO;PICHUPICHUNI AURINCOTA;2; ;40200;40200; ;MOTO LINEAL
2023;PUNO;CHUCUITO;TICARAYA;2; ;34400;34400; ; 
2023;PUNO;CHUCUITO;MANANTIALES DE CHIARAQUI;2; ; ;14400; ;MOTO LINEAL
2023;PUNO;CHUCUITO;SUANCATA;1;RADIO LA CUSTRE 95.1 FM;37800;37800; ; 
2023;PUNO;CHUCUITO;ALTO ZEPITA;1;RADIO MUNICIPAL COPANI; ;5600; ; 
2023;PUNO;CHUCUITO;LOS ANDES;1;RADIO MUNICIPAL ZEPITA 98.9 FM.; ;20000; ;COMBI
2023;PUNO;CHUCUITO;LUPAKA;2; ;40200;40200; ;A PIE
2023;PUNO;CHUCUITO;CARANCAS;2; ;14400;14400; ; 
2023;PUNO;CHUCUITO;UNION LLALLAGUA;1;RADIO MUNICIPAL ZEPITA; ;3200; ;COMBI
2023;PUNO;CHUCUITO;CENTRAL PATANI;1;ONDA AZUL 640 AM;40200;40200; ; 
2023;PUNO;EL COLLAO;CACHIPUCARA;1;RADIO PACHAMAMA;38400;38400; ; 
2023;PUNO;EL COLLAO;CANGALLI;1;RADIO ONDA AZUL 640 AM;26400;26400; ; 
2023;PUNO;EL COLLAO;SAN PEDRO DE HUAYLLATA;2; ;15600;15600; ; 
2023;PUNO;EL COLLAO;ANCOAMAYA;1;ONDA AZUL;26400;26400; ;COMBI
2023;PUNO;EL COLLAO;SIRAYA;1;RADIO SAN MIGUEL;29700;29000; ; 
2023;PUNO;EL COLLAO;VILLA CHIPANA;2; ;27600;27600; ;MOTO LINEAL
2023;PUNO;EL COLLAO;VILLA MAQUERCOTA;1;RAIDO ONDA AZUL 640 AM;28500;25800; ;BICICLETA
2023;PUNO;EL COLLAO;CAMICACHI;1;RADIO SAN MIGUEL 99.7 FM;26400;26400; ; 
2023;PUNO;EL COLLAO;FHARATA COPANI;1;RADIO ONDA AZUL 640 AM;26400;26400; ; 
2023;PUNO;EL COLLAO;MULLA CONTIHUECO HIRPANI;2; ;26400;26400; ; 
2023;PUNO;EL COLLAO;CHALLAPUJO SUYO;1;RADIO SAN MIGUEL ILAVE - 99.7 FM;3950;3950; ;MOTOCARGA
2023;PUNO;EL COLLAO;CHIJICHAYA;2; ;26400;26400; ; 
2023;PUNO;EL COLLAO;SAN JUAN DE YARIHUANI;1;RADIO ONDA AZUL 640 AM;24000;24000; ;MOTO LINEAL
2023;PUNO;EL COLLAO;SALES GRANDE;2; ;27600;27600; ;MOTO LINEAL
2023;PUNO;EL COLLAO;UNIDAS JILATA CALACOTA;1;RADIO SAM MIGUEL 99,7 FM;26400;26400; ; 
2023;PUNO;EL COLLAO;CHUCARAYA;1;RADIO PACHAMAMA 850 AM;27600;27600; ;MOTO LINEAL
2023;PUNO;EL COLLAO;CHECCA LACAYA YAURIMA CHIJOTAMAYA;1;RADIO SAN MIGUEL 97.7 FM;26400;26400; ; 
2023;PUNO;EL COLLAO;SULLCACATURA II;1;RADIO ARMONIA AYMARA 104.7 FM;26400;26400; ;COMBI
2023;PUNO;EL COLLAO;OCOÑA;1;SAN MIGUEL 99.7;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;TICONA CUSULLACA;2; ;12000;12000; ;COMBI
2023;PUNO;EL COLLAO;MARCUYO;2; ;12000;12000; ;MOTO LINEAL
2023;PUNO;EL COLLAO;SULLCACATURA CHOQUETANCA CCORPA FLORES;1;SAN MIGUEL;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;CCALLATA PACUNCANI;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;TUPALA;1;RADIO ONDA AZUL 640 AM;26400;26400; ;COMBI
2023;PUNO;EL COLLAO;SARAPI ARROYO;2; ;15000;15000; ;MOTO LINEAL
2023;PUNO;EL COLLAO;SAN JOSE DE ANCOMARCA;1;RADIO ONDA AZUL 640 AM;43200;43200; ;MOTO LINEAL
2023;PUNO;EL COLLAO;ROSACANI;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;ULLACACHI;2; ;26400;26400; ;COMBI
2023;PUNO;EL COLLAO;JILACATURA;1;ARMONIA ILAVE;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;SANTA ROSA DE HUAYLLATA;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;JACHOCCO HUARACCO; ; ; ; ; ; 
2023;PUNO;EL COLLAO;HUARAHUARANI;1;RADIO ONDA AZUL 640 AM;26400;26400; ; 
2023;PUNO;EL COLLAO;HUANACAMAYA; ; ; ; ; ; 
2023;PUNO;EL COLLAO;CHIJUYO COPAPUJO;1;RADIO SAN MIGUEL ILAVE 99.7 FM;26400;26400; ; 
2023;PUNO;EL COLLAO;VILLA LOPEZ;1;RADIO SAN MIGUEL 97.7 FM;26400;26400; ; 
2023;PUNO;EL COLLAO;SAN CRISTOBAL DE BALSABE;2; ;18000;18000; ;MOTO TAXI
2023;PUNO;EL COLLAO;SANTA ROSA;1;ONDA AZUL 640 AM;27600;27600; ; 
2023;PUNO;EL COLLAO;HUANCARANI;2; ;26400;26400; ; 
2023;PUNO;EL COLLAO;CORARACA;1;RADIO CAMPESINA 920 AM;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;ROSARIO ALTO ANCOMARCA;1;PACHAMAMA 850 AM;3600;3600; ;MOTO LINEAL
2023;PUNO;EL COLLAO;JAQUENCACHI;1;RADIO SAN MIGUEL;26400;26400; ; 
2023;PUNO;EL COLLAO;KANCCORA YACANGO;1;SAN MIGUEL 99.7 FM;26400;26400; ; 
2023;PUNO;EL COLLAO;TIUTIRI ANTAMARCA;2; ;26400;26400; ; 
2023;PUNO;EL COLLAO;COLLATA;2; ;27600;27600; ; 
2023;PUNO;EL COLLAO;SAN JUAN DE HUINIHUININI;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;VILCA CHILE;1;RADIO SAN MIGUEL ILAVE 99.7 FM;27600;27600; ;COMBI
2023;PUNO;EL COLLAO;PROVIDENCIA;2; ;21276;21276; ;MOTO LINEAL
2023;PUNO;EL COLLAO;KIMSA MARKA;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;JARANI;2; ;26400;26400; ; 
2023;PUNO;EL COLLAO;SAN ISIDRO;1;PACHAMAMA RADIO 850 AM;26400;26400; ;MOTO LINEAL
2023;PUNO;EL COLLAO;CHICHILLAPI;1;ONDA AZUL;27600;27600; ;MOTO LINEAL
2023;PUNO;HUANCANE;HUIJIPATA;2; ;38160;38160; ;COMBI
2023;PUNO;HUANCANE;ACOCOLLO;1;RADIO PACHAMAMA 850 AM;26400;26400; ;COMBI
2023;PUNO;HUANCANE;CARLOS CONDORENA;1;RADIO PACHAMAMA 850 AM;26400;26400; ; 
2023;PUNO;HUANCANE;RAMIS;1;PACHAMAMA;27600;27600; ;A PIE
2023;PUNO;HUANCANE;PUQUIS;2; ;27600;27600; ;MOTO LINEAL
2023;PUNO;HUANCANE;SOLITARIO;2; ;3180;3180; ; 
2023;PUNO;HUANCANE;SAN MIGUEL DE TIQUITIQUI;2; ;27600;27600; ; 
2023;PUNO;HUANCANE;HUANCOLLUSCO;2; ;9999;9999; ;MOTO LINEAL
2023;PUNO;HUANCANE;YARECOA;1;RADIO RIBEREÑA 106.9 FM;24000;24000; ; 
2023;PUNO;HUANCANE;TITIHUE;1;RADIO PACHAMAMA 850 AM;26400;26400; ; 
2023;PUNO;HUANCANE;YANAOCO;2; ;26400;26330; ; 
2023;PUNO;HUANCANE;HALLA;2; ;32906;32906; ;COMBI
2023;PUNO;HUANCANE;RIO SUCHIS DE HUANCASAYA;2; ;6000;6000; ; 
2023;PUNO;HUANCANE;MUNAYPA;1;RAIDO PACHAMAMA 850 AM;25200;1050; ; 
2023;PUNO;HUANCANE;HUANCHO - LIMA;1;RADIO PACHAMAMA PUNO;29700;30700; ; 
2023;PUNO;HUANCANE;SAN PEDRO DE HUARISANI;1;RIBEREÑA;13200;13200; ;COMBI
2023;PUNO;HUANCANE;COTAPATA;1;PACHAMAMA;26400;26400; ; 
2023;PUNO;HUANCANE;SAN ANTONIO CAJAHUYO JARAMASA;1;PACHAMAMA;27600;27600; ;MOTO LINEAL
2023;PUNO;HUANCANE;LA LIBERTAD;1;RADIO PACHAMAMA 850 AM;23000;23000; ; 
2023;PUNO;HUANCANE;SICTA;2; ; ; ; ; 
2023;PUNO;HUANCANE;SANTA CRUZ DE HUILACOLLO;1;ONDA AZUL 640 AM;38160;38160; ; 
2023;PUNO;HUANCANE;NUEVO PROGRESO DE CUYURAYA;1;ONDA AZUL;24000;24000; ; 
2023;PUNO;HUANCANE;TURISTICO COHASIA;2; ; ; ; ; 
2023;PUNO;HUANCANE;SISINAHUYO;1;PACHAMAMA RADIO 840 AM;27600;27600; ; 
2023;PUNO;HUANCANE;MACHACA MARCA YAPUTIRA;1;RADIO PACHAMAMA 850 AM;28000;28000; ;MOTO LINEAL
2023;PUNO;HUANCANE;SAN JUAN DE QUISHUARANI;2; ; ; ; ;COMBI
2023;PUNO;HUANCANE;MUNI; ; ; ; ; ; 
2023;PUNO;LAMPA;LARO;2; ; ;3600; ;MOTO LINEAL
2023;PUNO;LAMPA;CHIJNAYA;2; ; ;3600; ;MOTO LINEAL
2023;PUNO;LAMPA;PINAYA;2; ; ;6000; ; 
2023;PUNO;LAMPA;QUILLISANI;2; ;27600;27600; ;MOTO LINEAL
2023;PUNO;LAMPA;VILLA AYARACHI - CHILAHUITO;2; ; ;5100; ;MOTO LINEAL
2023;PUNO;LAMPA;QUINSACHATA;1;LA DECANA RADIO JULIACA 90.9 FM;14400;14400; ;MOTO LINEAL
2023;PUNO;LAMPA;PAMPA VILLA FLORIDA DE VILCAMARCA;1;RADIO ONDA AZUL AM.;23000;23000; ;MOTO LINEAL
2023;PUNO;MELGAR;KUNURANA ALTO LLAPHA; ; ; ; ; ; 
2023;PUNO;MELGAR;HUAMANRURO; ; ; ; ; ; 
2023;PUNO;MELGAR;SANTA CRUZ; ; ; ; ; ; 
2023;PUNO;MELGAR;QUISHUARA;1;NACIONAL;24000;24000; ;MOTO LINEAL
2023;PUNO;MELGAR;ACLLAMAYO;2; ;60000;60000; ; 
2023;PUNO;MELGAR;BALSAPATA;2; ;60000;60000; ;MOTO LINEAL
2023;PUNO;MELGAR;JUSTO JUEZ JATUN AYLLU;2; ; ; ; ; 
2023;PUNO;MELGAR;SORA;2; ;70000;70000; ;MOTO LINEAL
2023;PUNO;MELGAR;PASANACOLLO;2; ;2000;50000; ; 
2023;PUNO;MELGAR;CHOQUESANI; ; ; ; ; ; 
2023;PUNO;MELGAR;LARIMAYO; ; ; ; ; ; 
2023;PUNO;MOHO;UMUCHI;2; ; ; ; ;BICICLETA
2023;PUNO;MOHO;JACANTAYA;1;RADIO PACHAMAMA 850 AM;27600;27600; ;MOTO LINEAL
2023;PUNO;MOHO;SULLCA;1;RADIO ONDA AZUL - PUNO;27600;27600; ;MOTO LINEAL
2023;PUNO;MOHO;NINANTAYA;1;RADIO PACHAMAMA;27000;27000; ;A PIE
2023;PUNO;MOHO;OCCOPAMPA; ; ; ; ; ; 
2023;PUNO;MOHO;QUELLAHUYO POMAOCA;2; ;14400;14400; ; 
2023;PUNO;MOHO;HUARAYA;1;RADIO PACHAMAMA;27600;27600; ;MOTO LINEAL
2023;PUNO;MOHO;JACHA JAA;2; ;26400;26400; ; 
2023;PUNO;MOHO;JACHA PARU;1;RADIO PACHAMAMA 850 AM;12090;12090; ; 
2023;PUNO;MOHO;MALLCO; ; ; ; ; ; 
2023;PUNO;MOHO;ALTOS HUAYRAPATA;1;RADIO PACHAMAMA 850 AM;6000;6000; ;MOTO LINEAL
2023;PUNO;MOHO;JIPATA;1;RADIO ONDA AZUL 640 AM;27600;27600; ; 
2023;PUNO;MOHO;MALLCUSUCA; ; ; ; ; ; 
2023;PUNO;MOHO;HUALLATIRI;1;RADIO ONDA AZUL;6000;6000; ; 
2023;PUNO;MOHO;CUPISAYA; ; ; ; ; ; 
2023;PUNO;MOHO;HILATA; ; ; ; ; ; 
2023;PUNO;MOHO;QUEQUERANA;1;RADIO PACHAMAMA 850 AM;27600;27600; ;MOTO LINEAL
2023;PUNO;SAN ANTONIO DE PUTINA;SANTIAGO DE AJJATIRA;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;SAN ANTONIO DE PUTINA;SAN ISIDRO;2; ;26400;26400; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;SANTIAGO GIRALDO;2; ;28800;28800; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;SANTA ANA DE TARUCANI;1;RADIO ONDA MIX 95,7;26400;26400; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;LA RINCONADA;2; ;28800;28800; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;SAN MARTIN DE HUAYLLAPATA;2; ;26400;26400; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;JANANSAYA;2; ;28800;28800; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;TRAPICHE;2; ;34800;34800; ;MOTO LINEAL
2023;PUNO;SAN ANTONIO DE PUTINA;CERRO LUNAR;2; ;28800;28800; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;SAN JUAN DE CAYACAYA;2; ;26400;26400; ; 
2023;PUNO;SAN ANTONIO DE PUTINA;CHUQUINE;2; ;28800;28800; ; 
2023;PUNO;SAN ROMAN;TINCOPALCA;1;PACHAMAMA;52700;52700; ; 
2023;PUNO;SAN ROMAN;COLLANA;1;ONDA AZUL 95.7 FM;52800;52800; ;MOTO LINEAL
2023;PUNO;SAN ROMAN;ISLA;1;RADIO SUDAMERICANA;105600;105600; ;COMBI
2023;PUNO;SAN ROMAN;CANCHI GRANDE;1;RADIO JULIACA;82600;82600; ;MOTO LINEAL
2023;PUNO;SAN ROMAN;SUCHIS;1;RADIO JULIACA 90.9 FM 130.0 AM;56400;56400; ;MOTO LINEAL
2023;PUNO;SAN ROMAN;AÑAVILE;2; ; ;14400; ; 
2023;PUNO;SAN ROMAN;SANTA MARIA DE AYABACA;1;LA DECANA RADIO JULIACA;55000;55000; ;BICICLETA
2023;PUNO;SAN ROMAN;TOROYA;1;RADIO PACHAMAMA 85.0 AM;75732;75732; ; 
2023;PUNO;SANDIA;YANAMAYO;2; ;14400;14400; ; 
2023;PUNO;SANDIA;QUIQUIRA;2; ;27600;27600; ; 
2023;PUNO;SANDIA;UNTUCA;2; ;29700;29700; ; 
2023;PUNO;SANDIA;SANTA CRUZ;2; ;14400;14400; ; 
2023;PUNO;SANDIA;ORIENTAL;1;RADIO PACHAMAMA;29700;25000; ; 
2023;PUNO;SANDIA;HUANCASAYANI;1;RADIO FAMA LIMBANI 93.7 FM;27600;27600; ; 
2023;PUNO;SANDIA;CHEJANI;2; ;24016;24016; ; 
2023;PUNO;SANDIA;PAMPA YANAMAYO;2; ; ;10000; ; 
2023;PUNO;SANDIA;CULLUCACHI;2; ;19800;19800; ; 
2023;PUNO;SANDIA;ISILLUMA; ; ; ; ; ; 
2023;PUNO;SANDIA;PACAYSUIZO;2; ;27600;27600; ; 
2023;PUNO;SANDIA;SAN IGNACIO; ; ; ; ; ; 
2023;PUNO;SANDIA;CURVA ALEGRE;2; ; ; ; ; 
2023;PUNO;SANDIA;CCAPUNA; ; ; ; ; ; 
2023;PUNO;SANDIA;SAN MIGUEL DE PAMPA GRANDE;2; ;14400;14400; ;MOTO LINEAL
2023;PUNO;SANDIA;VICTORIA PUERTO EDEN; ; ; ; ; ; 
2023;PUNO;YUNGUYO;VILLA QUEÑUANI;1;RADIO WIÑAYMARKA 107.7 FM;30000;30000; ;TAXI COLECTIVO
2023;PUNO;YUNGUYO;SANQUIRA;2; ;30000;30000; ; 
2023;PUNO;YUNGUYO;PAJANA SAN ISIDRO;2; ;2475;2475; ; 
2023;PUNO;YUNGUYO;TACAPISI CHALLAPAMPA; ; ; ; ; ; 
2023;PUNO;YUNGUYO;CHIMBO;1;RADIO UNO STAR CUTURAPI 104.1;29700;29700; ; 
2023;PUNO;YUNGUYO;VILLA PAJANA SAN AGUSTIN;2; ;25200;25200; ; 
2023;PUNO;YUNGUYO;PUERTO TAPOJE;1;RADIO WIÑAYMARCA 107.7 FM;20400;20400; ; 
2023;PUNO;YUNGUYO;VILLA SANTA ROSA; ; ; ; ; ; 
2023;PUNO;YUNGUYO;VILURCUNI;1;RADIO ESTACIÓN SOLAR 101.7;24058;24058; ;MOTO LINEAL
2023;PUNO;YUNGUYO;LAJJE; ; ; ; ; ; 
2023;PUNO;YUNGUYO;PAHAMAYA;1;RADIO ESTACIÓN SOLAR 101.7;23493;23493; ;MOTO LINEAL
2023;PUNO;YUNGUYO;CALACOTO;2; ;18000;18000; ; 
2023;PUNO;YUNGUYO;VILLA POCCONA;2; ;22800;22800; ;MOTO LINEAL
2023;PUNO;YUNGUYO;SANTA CRUZ DE CHOQUECHACA;1;WIÑAYMARCA 107.5 FM;21600;21600; ;MOTO LINEAL
2023;PUNO;YUNGUYO;VILLA AYCHUYO;1;QHAPHIA RADIO 99.7 FM;30000;30000; ; 
2023;PUNO;YUNGUYO;VILLA YANAPATA;1;RADIO ASUNCION 102.9 FM; ;30000; ;MOTO LINEAL
2023;PUNO;YUNGUYO;ACARI;1;RADIO ASUNCION 102.9 FM;19200;19200; ; 
2023;PUNO;YUNGUYO;MACHAC MARCA;1;WIÑAYMARKA 107.7 FM;13500;13500; ; 
2023;PUNO;YUNGUYO;CHINUMANI - COPAPUJO;1;RADIO WIÑAYMARCA 107.7;25200;25200; ; 
2023;PUNO;YUNGUYO;ESPIRITU SANTO;1;WIÑAYMARKA 107.7 FM;18000;18000; ;MOTO LINEAL
2023;PUNO;YUNGUYO;IMICATE;1;RADIO WIÑAYMARCA; ;2050; ;MOTO TAXI
2023;PUNO;YUNGUYO;KASANI;2; ; ;15000; ;MOTO TAXI
2023;PUNO;YUNGUYO;SAN JUAN TAHUACO;1;RADIO WIÑAYMARCA 107.7 FM;18000;18000; ;COMBI
2023;PUNO;YUNGUYO;SAN JUAN DE TOTORA;1;WIÑAYMARCA 107.5 FM;18000;18000; ;COMBI
